"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Period","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"USA","United States","P31S14_S15","Private final consumption expenditure","GCUMSA","Cumulative growth based on seasonally adjusted volume data, percentage change on Q4-2019","Q","Quarterly","2022-Q2","Q2-2022","PC","Percentage","0","Units",,,6.919969573,,
"USA","United States","P31S14_S15","Private final consumption expenditure","GCUMSA","Cumulative growth based on seasonally adjusted volume data, percentage change on Q4-2019","Q","Quarterly","2022-Q3","Q3-2022","PC","Percentage","0","Units",,,7.333127712,,
"USA","United States","P31S14_S15","Private final consumption expenditure","GCUMSA","Cumulative growth based on seasonally adjusted volume data, percentage change on Q4-2019","Q","Quarterly","2022-Q4","Q4-2022","PC","Percentage","0","Units",,,7.645263259,,
"USA","United States","P31S14_S15","Private final consumption expenditure","GCUMSA","Cumulative growth based on seasonally adjusted volume data, percentage change on Q4-2019","Q","Quarterly","2023-Q1","Q1-2023","PC","Percentage","0","Units",,,8.648954436,,
"USA","United States","P31S14_S15","Private final consumption expenditure","GCUMSA","Cumulative growth based on seasonally adjusted volume data, percentage change on Q4-2019","Q","Quarterly","2023-Q2","Q2-2023","PC","Percentage","0","Units",,,8.86680081,,
"USA","United States","P31S14_S15","Private final consumption expenditure","GCUMSA","Cumulative growth based on seasonally adjusted volume data, percentage change on Q4-2019","Q","Quarterly","2023-Q3","Q3-2023","PC","Percentage","0","Units",,,9.702830527,,
"USA","United States","P31S14_S15","Private final consumption expenditure","GCUMSA","Cumulative growth based on seasonally adjusted volume data, percentage change on Q4-2019","Q","Quarterly","2023-Q4","Q4-2023","PC","Percentage","0","Units",,,10.472405854,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GCUMSA","Cumulative growth based on seasonally adjusted volume data, percentage change on Q4-2019","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units",,,-1.362864783,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GCUMSA","Cumulative growth based on seasonally adjusted volume data, percentage change on Q4-2019","Q","Quarterly","2020-Q2","Q2-2020","PC","Percentage","0","Units",,,-9.146341231,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GCUMSA","Cumulative growth based on seasonally adjusted volume data, percentage change on Q4-2019","Q","Quarterly","2020-Q3","Q3-2020","PC","Percentage","0","Units",,,-2.096802801,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GCUMSA","Cumulative growth based on seasonally adjusted volume data, percentage change on Q4-2019","Q","Quarterly","2020-Q4","Q4-2020","PC","Percentage","0","Units",,,-1.08328503,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GCUMSA","Cumulative growth based on seasonally adjusted volume data, percentage change on Q4-2019","Q","Quarterly","2021-Q1","Q1-2021","PC","Percentage","0","Units",,,0.18831003,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GCUMSA","Cumulative growth based on seasonally adjusted volume data, percentage change on Q4-2019","Q","Quarterly","2021-Q2","Q2-2021","PC","Percentage","0","Units",,,1.710918306,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GCUMSA","Cumulative growth based on seasonally adjusted volume data, percentage change on Q4-2019","Q","Quarterly","2021-Q3","Q3-2021","PC","Percentage","0","Units",,,2.539223739,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GCUMSA","Cumulative growth based on seasonally adjusted volume data, percentage change on Q4-2019","Q","Quarterly","2021-Q4","Q4-2021","PC","Percentage","0","Units",,,4.279080876,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GCUMSA","Cumulative growth based on seasonally adjusted volume data, percentage change on Q4-2019","Q","Quarterly","2022-Q1","Q1-2022","PC","Percentage","0","Units",,,3.760105442,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GCUMSA","Cumulative growth based on seasonally adjusted volume data, percentage change on Q4-2019","Q","Quarterly","2022-Q2","Q2-2022","PC","Percentage","0","Units",,,3.613521169,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GCUMSA","Cumulative growth based on seasonally adjusted volume data, percentage change on Q4-2019","Q","Quarterly","2022-Q3","Q3-2022","PC","Percentage","0","Units",,,4.295939189,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GCUMSA","Cumulative growth based on seasonally adjusted volume data, percentage change on Q4-2019","Q","Quarterly","2022-Q4","Q4-2022","PC","Percentage","0","Units",,,4.958658949,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GCUMSA","Cumulative growth based on seasonally adjusted volume data, percentage change on Q4-2019","Q","Quarterly","2023-Q1","Q1-2023","PC","Percentage","0","Units",,,5.542628621,,
